ASM,Region,Input Date,Distributor,Stock Date,Category,Prod ID,Stock,Week,Month,Month (Name),Max Mapping
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-82,1543,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-44,44,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-83,2761,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-73,247,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-102,730,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-71,663,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-72,986,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-104,357,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-132,,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-131,695,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-106,378,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-103,268,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-148,446,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-149,433,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-54,365,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-150,551,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-1440,201,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-1441,152,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-1442,114,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-1443,224,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-1444,5,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-1445,,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-156,,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-157,323,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-158,497,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-134,565,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-135,340,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-74,,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-75,,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-110,,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Karya Ananda Sukses - Ternate,21-Mar-2025,G2G,G2G-108,,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-07,15218,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-31,7562,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-70,73,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-804,3,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-01,1,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-03,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-35,4620,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-22,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-230,347,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-232,2506,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-233,2073,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-45,3905,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-82,1065,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-83,3605,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-73,174,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-102,388,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-104,1492,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-54,570,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-131,17304,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-101,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-110,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-132,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-134,242,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-51,8555,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-44,760,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-135,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-103,919,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-106,1023,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-72,3066,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-71,275,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-148,98,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-149,474,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-150,664,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-801,69,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-18,58,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-47,180,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-43,7107,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-36,217,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-17,1,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-37,140,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-09,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-41,177,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-05,8661,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-802,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-803,133,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-42,2064,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-38,3671,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-1440,164,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-1441,-6,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-1442,11,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-1443,51,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-1444,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-34,3362,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-04,1418,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-26,342,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-27,2020,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-40,2455,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-74,1465,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-75,1379,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-156,276,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-234,961,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-231,1681,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-157,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Kendari,21-Mar-2025,G2G,G2G-29,37456,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-157,91,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-29,2721,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-07,858,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-05,421,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-43,490,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-42,251,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-83,2078,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-34,115,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-232,150,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-41,290,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-35,857,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-31,920,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-45,1064,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-40,671,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-38,758,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-233,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-04,64,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-27,500,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-26,221,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-82,640,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-102,9,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-230,602,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-234,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-09,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-148,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-149,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-150,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-36,222,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-01,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-03,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-18,38,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-47,88,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-17,85,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-22,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-37,205,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-231,718,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-801,101,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-802,6,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-803,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-804,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-70,53,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-73,112,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-54,178,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-131,1054,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-101,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-104,450,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-110,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-132,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-134,6,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-103,235,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-106,264,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-1440,158,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-1441,110,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-1442,106,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-1443,66,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-1444,111,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-71,12,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-72,258,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-156,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-74,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-75,0,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-51,898,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-44,278,12,3,March,Max Date
Muhamad Ilham Nurkamil,Sulawesi 1,21-Mar-2025,CV Mitra Makmur Mandiri - Bau Bau,21-Mar-2025,G2G,G2G-135,182,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Veraus Wiratama Trading,21-Mar-2025,G2G,G2G-02,169,12,3,March,Max Date
Tri Golta Ardi,Sulawesi 2,21-Mar-2025,PT Veraus Wiratama Trading,21-Mar-2025,G2G,G2G-131,229,12,3,March,Max Date
